,Measurement Datetime,Temperature (C),Real Days,Relative Humidity (%)
167,2024-12-21 05:09:52,21.8,46.57282407407408,44.76
168,2024-12-21 05:24:52,21.82,46.58324074074074,44.71
169,2024-12-21 05:39:52,21.81,46.59365740740741,44.8
170,2024-12-21 05:54:52,21.89,46.60407407407408,44.6
171,2024-12-21 06:09:52,21.97,46.61449074074074,44.26
172,2024-12-21 06:24:52,21.86,46.62490740740741,44.41
173,2024-12-21 06:39:52,22.0,46.63532407407408,44.22
174,2024-12-21 06:54:52,22.01,46.64574074074074,44.31
175,2024-12-21 07:09:52,21.97,46.65615740740741,44.44
176,2024-12-21 07:24:52,21.91,46.66657407407408,45.2
177,2024-12-21 07:39:52,21.91,46.67699074074074,45.79
178,2024-12-21 07:54:52,22.02,46.68740740740741,46.39
179,2024-12-21 08:09:52,22.09,46.69782407407408,46.67
180,2024-12-21 08:24:52,22.31,46.70824074074074,46.72
181,2024-12-21 08:39:52,22.16,46.71865740740741,47.2
182,2024-12-21 08:54:52,22.22,46.72907407407408,47.58
183,2024-12-21 09:09:52,22.53,46.73949074074074,47.64
184,2024-12-21 09:24:52,22.68,46.74990740740741,48.05
185,2024-12-21 09:39:52,23.63,46.76032407407408,46.89
186,2024-12-21 09:54:52,22.72,46.77074074074074,49.1
187,2024-12-21 10:09:52,22.95,46.78115740740741,48.85
188,2024-12-21 10:24:52,22.99,46.79157407407408,48.14
189,2024-12-21 10:39:52,23.1,46.80199074074074,48.22
190,2024-12-21 10:54:52,22.87,46.81240740740741,47.72
191,2024-12-21 11:09:52,22.88,46.82282407407408,47.64
192,2024-12-21 11:24:52,24.19,46.83324074074074,45.58
193,2024-12-21 11:39:52,23.48,46.84365740740741,47.52
194,2024-12-21 11:54:52,24.27,46.85407407407408,47.41
195,2024-12-21 12:09:52,23.54,46.86449074074074,49.23
196,2024-12-21 12:24:52,24.22,46.87490740740741,47.49
197,2024-12-21 12:39:52,24.31,46.88532407407408,46.22
198,2024-12-21 12:54:52,24.34,46.89574074074074,45.15
199,2024-12-21 13:09:52,23.16,46.90615740740741,47.58
200,2024-12-21 13:24:52,24.23,46.91657407407408,44.43
201,2024-12-21 13:39:52,23.67,46.92699074074074,45.03
202,2024-12-21 13:54:52,23.33,46.93740740740741,46.37
203,2024-12-21 14:09:52,24.04,46.94782407407408,44.82
204,2024-12-21 14:24:52,24.08,46.95824074074074,44.87
205,2024-12-21 14:39:52,23.5,46.96865740740741,45.9
206,2024-12-21 14:54:52,23.47,46.97907407407408,46.1
207,2024-12-21 15:09:52,24.08,46.98949074074074,46.61
208,2024-12-21 15:24:52,23.34,46.99990740740741,47.88
209,2024-12-21 15:39:52,23.1,47.01032407407408,48.86
210,2024-12-21 15:54:52,23.05,47.02074074074074,49.41
211,2024-12-21 16:09:52,23.09,47.03115740740741,50.34
212,2024-12-21 16:24:52,23.12,47.04157407407408,50.18
213,2024-12-21 16:39:52,23.03,47.05199074074074,49.97
214,2024-12-21 16:54:52,22.75,47.06240740740741,50.57
215,2024-12-21 17:09:52,22.75,47.07282407407408,50.56
216,2024-12-21 17:24:52,22.88,47.08324074074074,50.31
217,2024-12-21 17:39:52,22.75,47.09365740740741,50.68
218,2024-12-21 17:54:52,22.75,47.10407407407408,50.79
219,2024-12-21 18:09:52,22.72,47.11449074074074,50.86
220,2024-12-21 18:24:52,22.71,47.12490740740741,50.96
221,2024-12-21 18:39:52,22.72,47.13532407407408,50.96
222,2024-12-21 18:54:52,22.76,47.14574074074074,51.06
223,2024-12-21 19:09:52,22.75,47.15615740740741,51.11
224,2024-12-21 19:24:52,22.67,47.16657407407408,51.31
225,2024-12-21 19:39:52,22.62,47.17699074074074,51.43
226,2024-12-21 19:54:52,22.69,47.18740740740741,51.17
227,2024-12-21 20:09:52,22.67,47.19782407407408,51.2
228,2024-12-21 20:24:52,22.67,47.20824074074074,51.45
229,2024-12-21 20:39:52,22.75,47.21865740740741,51.45
230,2024-12-21 20:54:52,22.8,47.22907407407408,51.23
231,2024-12-21 21:09:52,22.68,47.23949074074074,51.15
232,2024-12-21 21:24:52,22.6,47.24990740740741,50.83
233,2024-12-21 21:39:52,22.58,47.26032407407408,50.6
234,2024-12-21 21:54:52,22.58,47.27074074074074,50.51
235,2024-12-21 22:09:52,22.57,47.28115740740741,50.63
236,2024-12-21 22:24:52,22.56,47.29157407407408,50.81
237,2024-12-21 22:39:52,22.57,47.30199074074074,50.77
238,2024-12-21 22:54:52,22.64,47.31240740740741,50.75
239,2024-12-21 23:09:52,22.67,47.32282407407408,50.81
240,2024-12-21 23:24:52,22.68,47.33324074074074,50.9
241,2024-12-21 23:39:52,22.69,47.34365740740741,50.96
242,2024-12-21 23:54:52,22.71,47.35407407407408,51.21
243,2024-12-22 00:09:52,22.72,47.36449074074074,51.2
244,2024-12-22 00:24:52,22.77,47.37490740740741,51.04
245,2024-12-22 00:39:52,22.61,47.38532407407408,51.53
246,2024-12-22 00:54:52,22.68,47.39574074074074,51.56
247,2024-12-22 01:09:52,22.58,47.40615740740741,51.83
248,2024-12-22 01:24:52,22.54,47.41657407407408,52.04
249,2024-12-22 01:39:52,22.53,47.42699074074074,52.26
250,2024-12-22 01:54:52,22.41,47.43740740740741,52.31
251,2024-12-22 02:09:52,22.49,47.44782407407408,51.82
252,2024-12-22 02:24:52,22.57,47.45824074074074,51.59
253,2024-12-22 02:39:52,22.6,47.46865740740741,51.7
254,2024-12-22 02:54:52,22.61,47.47907407407408,51.79
255,2024-12-22 03:09:52,22.6,47.48949074074074,51.93
256,2024-12-22 03:24:52,22.57,47.49990740740741,52.15
257,2024-12-22 03:39:52,22.67,47.51032407407408,52.15
258,2024-12-22 03:54:52,22.64,47.52074074074074,52.13
259,2024-12-22 04:09:52,22.68,47.53115740740741,52.14
260,2024-12-22 04:24:52,22.72,47.54157407407408,51.98
261,2024-12-22 04:39:52,22.65,47.55199074074074,51.84
262,2024-12-22 04:54:52,22.61,47.56240740740741,51.62
263,2024-12-22 05:09:52,22.53,47.57282407407408,51.19
264,2024-12-22 05:24:52,22.49,47.58324074074074,51.0
265,2024-12-22 05:39:52,22.54,47.59365740740741,50.79
266,2024-12-22 05:54:52,22.47,47.60407407407408,51.06
267,2024-12-22 06:09:52,22.65,47.61449074074074,50.92
268,2024-12-22 06:24:52,22.49,47.62490740740741,51.29
269,2024-12-22 06:39:52,22.57,47.63532407407408,51.07
270,2024-12-22 06:54:52,22.53,47.64574074074074,51.35
271,2024-12-22 07:09:52,22.58,47.65615740740741,51.26
272,2024-12-22 07:24:52,22.53,47.66657407407408,51.79
273,2024-12-22 07:39:52,22.95,47.67699074074074,50.39
274,2024-12-22 07:54:52,23.24,47.68740740740741,48.66
275,2024-12-22 08:09:52,22.5,47.69782407407408,51.35
276,2024-12-22 08:24:52,23.05,47.70824074074074,49.77
277,2024-12-22 08:39:52,22.46,47.71865740740741,51.7
278,2024-12-22 08:54:52,22.58,47.72907407407408,51.28
279,2024-12-22 09:09:52,22.98,47.73949074074074,49.82
280,2024-12-22 09:24:52,22.93,47.74990740740741,50.01
281,2024-12-22 09:39:52,23.44,47.76032407407408,48.24
282,2024-12-22 09:54:52,24.01,47.77074074074074,46.89
283,2024-12-22 10:09:52,24.12,47.78115740740741,46.61
284,2024-12-22 10:24:52,23.34,47.79157407407408,47.76
285,2024-12-22 10:39:52,24.01,47.80199074074074,48.04
286,2024-12-22 10:54:52,24.64,47.81240740740741,45.86
287,2024-12-22 11:09:52,24.53,47.82282407407408,47.13
288,2024-12-22 11:24:52,24.8,47.83324074074074,45.68
289,2024-12-22 11:39:52,24.7,47.84365740740741,46.45
290,2024-12-22 11:54:52,25.05,47.85407407407408,45.77
291,2024-12-22 12:09:52,24.84,47.86449074074074,45.78
292,2024-12-22 12:24:52,25.06,47.87490740740741,45.01
293,2024-12-22 12:39:52,24.37,47.88532407407408,46.3
294,2024-12-22 12:54:52,23.81,47.89574074074074,48.71
295,2024-12-22 13:09:52,24.15,47.90615740740741,47.84
296,2024-12-22 13:24:52,24.26,47.91657407407408,46.94
297,2024-12-22 13:39:52,24.05,47.92699074074074,47.24
298,2024-12-22 13:54:52,24.34,47.93740740740741,47.19
299,2024-12-22 14:09:52,24.75,47.94782407407408,46.19
300,2024-12-22 14:24:52,24.31,47.95824074074074,46.2
301,2024-12-22 14:39:52,23.65,47.96865740740741,48.33
302,2024-12-22 14:54:52,23.63,47.97907407407408,48.79
303,2024-12-22 15:10:52,23.28,47.99018518518519,49.88
304,2024-12-22 15:25:52,23.06,48.000601851851854,49.98
305,2024-12-22 15:40:52,23.67,48.01101851851852,48.63
306,2024-12-22 15:55:52,24.29,48.02143518518519,47.35
307,2024-12-22 16:10:52,24.15,48.031851851851854,47.52
308,2024-12-22 16:25:52,23.92,48.04226851851852,47.29
309,2024-12-22 16:40:52,23.5,48.05268518518519,48.72
310,2024-12-22 16:55:52,23.43,48.063101851851854,49.27
311,2024-12-22 17:10:52,23.92,48.07351851851852,48.79
312,2024-12-22 17:25:52,23.81,48.08393518518519,48.49
313,2024-12-22 17:40:52,23.47,48.094351851851854,49.72
314,2024-12-22 17:55:52,23.45,48.10476851851852,49.59
315,2024-12-22 18:10:52,23.7,48.11518518518519,49.55
316,2024-12-22 18:25:52,23.63,48.125601851851854,48.74
317,2024-12-22 18:40:52,23.89,48.13601851851852,49.04
318,2024-12-22 18:55:52,23.67,48.14643518518519,49.48
319,2024-12-22 19:10:52,23.32,48.156851851851854,49.88
320,2024-12-22 19:25:52,22.99,48.16726851851852,50.79
321,2024-12-22 19:40:52,22.93,48.17768518518519,51.27
322,2024-12-22 19:55:52,23.56,48.188101851851854,50.16
323,2024-12-22 20:10:52,24.07,48.19851851851852,50.05
324,2024-12-22 20:25:52,23.7,48.20893518518519,52.56
325,2024-12-22 20:40:52,23.48,48.219351851851854,51.97
326,2024-12-22 20:55:52,23.62,48.22976851851852,51.18
327,2024-12-22 21:10:52,22.99,48.24018518518519,52.7
328,2024-12-22 21:25:52,23.9,48.250601851851854,51.39
329,2024-12-22 21:40:52,23.24,48.26101851851852,52.15
330,2024-12-22 21:55:52,23.27,48.27143518518519,52.11
331,2024-12-22 22:10:52,23.23,48.281851851851854,52.49
332,2024-12-22 22:25:52,23.25,48.29226851851852,52.64
333,2024-12-22 22:40:52,22.97,48.30268518518519,53.21
334,2024-12-22 22:55:52,23.7,48.313101851851854,52.48
335,2024-12-22 23:10:52,23.74,48.32351851851852,51.88
336,2024-12-22 23:25:52,23.29,48.33393518518519,53.14
337,2024-12-22 23:40:52,23.77,48.344351851851854,52.13
338,2024-12-22 23:55:52,23.5,48.35476851851852,52.64
339,2024-12-23 00:10:52,23.54,48.36518518518519,52.62
340,2024-12-23 00:25:52,23.39,48.375601851851854,53.19
341,2024-12-23 00:40:52,23.06,48.38601851851852,53.81
342,2024-12-23 00:55:52,22.97,48.39643518518519,53.77
343,2024-12-23 01:10:52,22.8,48.406851851851854,54.14
344,2024-12-23 01:25:52,22.97,48.41726851851852,54.0
345,2024-12-23 01:40:52,23.1,48.42768518518519,54.0
346,2024-12-23 01:55:52,23.14,48.438101851851854,53.98
347,2024-12-23 02:10:52,23.06,48.44851851851852,54.37
348,2024-12-23 02:25:52,23.02,48.45893518518519,54.61
349,2024-12-23 02:40:52,23.13,48.469351851851854,54.71
350,2024-12-23 02:55:52,22.9,48.47976851851852,55.51
351,2024-12-23 03:10:52,23.41,48.49018518518519,54.28
352,2024-12-23 03:25:52,23.67,48.500601851851854,54.16
353,2024-12-23 03:40:52,23.63,48.51101851851852,54.47
354,2024-12-23 03:55:52,24.22,48.52143518518519,52.33
355,2024-12-23 04:10:52,23.54,48.531851851851854,54.43
356,2024-12-23 04:25:52,23.66,48.54226851851852,54.38
357,2024-12-23 04:40:52,23.1,48.55268518518519,55.19
358,2024-12-23 04:55:52,23.73,48.563101851851854,54.31
359,2024-12-23 05:10:52,23.95,48.57351851851852,52.84
360,2024-12-23 05:25:52,24.27,48.58393518518519,52.36
361,2024-12-23 05:40:52,24.25,48.594351851851854,52.92
362,2024-12-23 05:55:52,24.83,48.60476851851852,51.46
363,2024-12-23 06:10:52,24.93,48.61518518518519,50.7
364,2024-12-23 06:25:52,23.67,48.625601851851854,53.86
365,2024-12-23 06:40:52,23.67,48.63601851851852,53.56
366,2024-12-23 06:55:52,23.13,48.64643518518519,55.68
367,2024-12-23 07:10:52,24.19,48.656851851851854,53.09
368,2024-12-23 07:25:52,24.61,48.66726851851852,51.8
369,2024-12-23 07:40:52,24.75,48.67768518518519,51.31
370,2024-12-23 07:55:52,24.83,48.688101851851854,51.2
371,2024-12-23 08:10:52,24.87,48.69851851851852,51.68
372,2024-12-23 08:25:52,24.9,48.70893518518519,51.78
373,2024-12-23 08:40:52,25.02,48.719351851851854,51.5
374,2024-12-23 08:55:52,25.02,48.72976851851852,51.02
375,2024-12-23 09:10:52,25.01,48.74018518518519,51.68
376,2024-12-23 09:25:52,25.08,48.750601851851854,51.72
377,2024-12-23 09:40:52,25.17,48.76101851851852,51.51
378,2024-12-23 09:55:52,24.38,48.77143518518519,53.72
379,2024-12-23 10:10:52,23.9,48.781851851851854,53.84
380,2024-12-23 10:25:52,24.14,48.79226851851852,52.72
381,2024-12-23 10:40:52,24.08,48.80268518518519,53.0
382,2024-12-23 10:55:52,24.1,48.813101851851854,52.4
383,2024-12-23 11:10:52,24.76,48.82351851851852,51.35
384,2024-12-23 11:25:52,24.84,48.83393518518519,51.72
385,2024-12-23 11:40:52,25.02,48.844351851851854,51.66
386,2024-12-23 11:55:52,24.99,48.85476851851852,51.54
387,2024-12-23 12:10:52,25.02,48.86518518518519,51.73
388,2024-12-23 12:25:52,24.94,48.875601851851854,51.32
389,2024-12-23 12:40:52,25.01,48.88601851851852,51.26
390,2024-12-23 12:55:52,25.38,48.89643518518519,50.38
391,2024-12-23 13:10:52,25.43,48.906851851851854,50.12
392,2024-12-23 13:25:52,25.09,48.91726851851852,50.94
393,2024-12-23 13:40:52,24.94,48.92768518518519,51.82
394,2024-12-23 13:55:52,25.27,48.938101851851854,50.76
395,2024-12-23 14:10:52,24.99,48.94851851851852,50.9
396,2024-12-23 14:25:52,25.09,48.95893518518519,50.71
397,2024-12-23 14:40:52,25.1,48.969351851851854,50.93
398,2024-12-23 14:55:52,25.48,48.97976851851852,50.1
399,2024-12-23 15:10:52,25.35,48.99018518518519,50.14
400,2024-12-23 15:25:52,27.87,49.000601851851854,44.32
401,2024-12-23 15:40:52,28.44,49.01101851851852,43.05
402,2024-12-23 15:55:52,28.47,49.02143518518519,42.52
403,2024-12-23 16:10:52,27.95,49.031851851851854,43.31
404,2024-12-23 16:25:52,26.94,49.04226851851852,45.25
405,2024-12-23 16:40:52,26.93,49.05268518518519,45.07
406,2024-12-23 16:55:52,27.0,49.063101851851854,44.85
407,2024-12-23 17:10:52,26.16,49.07351851851852,46.63
408,2024-12-23 17:25:52,25.76,49.08393518518519,47.88
409,2024-12-23 17:40:52,25.76,49.094351851851854,48.1
410,2024-12-23 17:55:52,25.77,49.10476851851852,48.58
411,2024-12-23 18:10:52,25.74,49.11518518518519,48.1
412,2024-12-23 18:25:52,25.73,49.125601851851854,48.14
413,2024-12-23 18:40:52,25.74,49.13601851851852,49.08
414,2024-12-23 18:55:52,25.96,49.14643518518519,47.67
415,2024-12-23 19:10:52,25.87,49.156851851851854,47.25
416,2024-12-23 19:25:52,25.94,49.16726851851852,48.12
417,2024-12-23 19:40:52,25.89,49.17768518518519,47.58
418,2024-12-23 19:55:52,25.83,49.188101851851854,47.44
419,2024-12-23 20:10:52,25.66,49.19851851851852,46.36
420,2024-12-23 20:25:52,25.81,49.20893518518519,46.97
421,2024-12-23 20:40:52,25.89,49.219351851851854,47.78
422,2024-12-23 20:55:52,25.74,49.22976851851852,47.54
423,2024-12-23 21:10:52,25.69,49.24018518518519,47.74
424,2024-12-23 21:25:52,25.62,49.250601851851854,48.91
425,2024-12-23 21:40:52,25.7,49.26101851851852,50.49
426,2024-12-23 21:55:52,25.92,49.27143518518519,49.35
427,2024-12-23 22:10:52,25.74,49.281851851851854,49.65
428,2024-12-23 22:25:52,25.74,49.29226851851852,49.86
429,2024-12-23 22:40:52,25.94,49.30268518518519,50.12
430,2024-12-23 22:55:52,25.87,49.313101851851854,51.08
431,2024-12-23 23:10:52,25.74,49.32351851851852,51.33
432,2024-12-23 23:25:52,25.73,49.33393518518519,51.46
433,2024-12-23 23:40:52,25.91,49.344351851851854,51.04
434,2024-12-23 23:55:52,25.94,49.35476851851852,51.08
435,2024-12-24 00:10:52,25.39,49.36518518518519,52.78
436,2024-12-24 00:25:52,25.72,49.375601851851854,51.75
437,2024-12-24 00:40:52,25.25,49.38601851851852,53.27
438,2024-12-24 00:55:52,25.05,49.39643518518519,53.45
439,2024-12-24 01:10:52,25.17,49.406851851851854,53.12
440,2024-12-24 01:25:52,25.39,49.41726851851852,52.0
441,2024-12-24 01:40:52,25.83,49.42768518518519,51.39
442,2024-12-24 01:55:52,25.79,49.438101851851854,51.17
443,2024-12-24 02:10:52,25.32,49.44851851851852,49.7
444,2024-12-24 02:25:52,25.18,49.45893518518519,48.06
445,2024-12-24 02:40:52,25.14,49.469351851851854,46.83
446,2024-12-24 02:55:52,25.4,49.47976851851852,43.88
447,2024-12-24 03:10:52,24.86,49.49018518518519,45.24
448,2024-12-24 03:25:52,25.46,49.500601851851854,42.66
449,2024-12-24 03:40:52,24.94,49.51101851851852,43.67
450,2024-12-24 03:55:52,25.39,49.52143518518519,42.21
